Date,Segment,Region,Product,Customer,Channel,Units Sold,Unit Price,Discount Amount,Net Sales,COGS,Gross Profit,Operating Expense,Marketing Spend,Total Expense,Net Income,Order ID
2021-08-16,SMB,Latin America,Starter Plan,Nova Retail,Direct,130,118.51,1694.69,13711.61,8364.08,5347.53,1508.28,822.7,2330.98,3016.55,ORD-2021-000153
2021-08-23,SMB,Latin America,Integration Pack,Maple LLC,In-Store,587,159.39,4678.1,88883.83,55996.81,32887.02,7110.71,1777.68,8888.39,23998.63,ORD-2021-000154
2021-08-11,SMB,Middle East,Starter Plan,Andes Group,Online,307,155.69,2389.84,45406.99,27698.26,17708.73,4086.63,1362.21,5448.84,12259.89,ORD-2021-000155
2021-08-27,SMB,Middle East,Forecast Pro,Maple LLC,In-Store,273,129.48,1767.4,33580.64,21155.8,12424.84,4701.29,1007.42,5708.71,6716.13,ORD-2021-000156
2021-08-07,Mid-Market,APAC,Starter Plan,Nova Retail,Online,564,288.58,4882.77,157876.35,94725.81,63150.54,25260.22,9472.58,34732.8,28417.74,ORD-2021-000157
2021-08-18,SMB,APAC,Analytics Suite,Orion Inc,Online,380,112.22,426.44,42217.16,22797.27,19419.89,4221.72,2533.03,6754.75,12665.14,ORD-2021-000158
2021-08-01,Mid-Market,Europe,Data Sync,Nova Retail,Direct,223,261.35,5245.29,53035.76,31821.46,21214.3,7425.01,1591.07,9016.08,12198.22,ORD-2021-000159
2021-08-22,Mid-Market,Europe,Integration Pack,Sakura Ltd,Direct,66,192.52,889.44,11816.88,7208.3,4608.58,1536.19,236.34,1772.53,2836.05,ORD-2021-000160
2021-09-24,Mid-Market,APAC,Starter Plan,Maple LLC,Partner,79,268.63,212.22,21009.55,13025.92,7983.63,1680.76,1260.57,2941.33,5042.3,ORD-2021-000161
2021-09-12,Mid-Market,Middle East,Analytics Suite,Helios AG,In-Store,424,185.07,8631.66,69838.02,36315.77,33522.25,6285.42,3491.9,9777.32,23744.93,ORD-2021-000162
2021-09-01,Mid-Market,Europe,Starter Plan,Beta GmbH,Partner,586,288.92,16930.71,152376.41,92949.61,59426.8,12190.11,4571.29,16761.4,42665.4,ORD-2021-000163
2021-09-02,Mid-Market,Europe,Data Sync,Helios AG,In-Store,554,207.68,3451.64,111603.08,65845.82,45757.26,17856.49,6696.18,24552.67,21204.59,ORD-2021-000164
2021-09-26,Mid-Market,North America,Analytics Suite,Nova Retail,Partner,395,213.26,2527.13,81710.57,41672.39,40038.18,9805.27,1634.21,11439.48,28598.7,ORD-2021-000165
2021-09-09,Mid-Market,North America,Integration Pack,Andes Group,Partner,242,231.4,5599.88,50398.92,31247.33,19151.59,8063.83,2015.96,10079.79,9071.8,ORD-2021-000166
2021-09-03,Enterprise,APAC,Forecast Pro,Atlas BV,Online,227,333.33,7566.59,68099.32,42902.57,25196.75,6128.94,1361.99,7490.93,17705.82,ORD-2021-000167
2021-09-21,Enterprise,Europe,Forecast Pro,Maple LLC,In-Store,262,278.64,6570.33,66433.35,41853.01,24580.34,8636.34,3986,12622.34,11958,ORD-2021-000168
2021-09-24,Mid-Market,Latin America,Forecast Pro,Maple LLC,Direct,528,244.66,3875.41,125305.07,77689.14,47615.93,18795.76,6265.25,25061.01,22554.92,ORD-2021-000169
2021-09-21,SMB,Middle East,Analytics Suite,Zenith Co,Partner,592,139.23,8242.42,74181.74,37832.69,36349.05,8159.99,4450.9,12610.89,23738.16,ORD-2021-000170
2021-09-14,Mid-Market,Middle East,Data Sync,Acme Corp,In-Store,200,307.71,3077.1,58464.9,33324.99,25139.91,4677.19,4092.54,8769.73,16370.18,ORD-2021-000171
2021-09-15,Mid-Market,Europe,Analytics Suite,Nova Retail,Direct,539,301.16,1623.25,160701.99,81958.01,78743.98,25712.32,8035.1,33747.42,44996.56,ORD-2021-000172
2021-09-20,SMB,North America,Integration Pack,Sakura Ltd,Online,58,150.16,696.74,8012.54,5047.9,2964.64,721.13,560.88,1282.01,1682.63,ORD-2021-000173
2021-09-20,Mid-Market,North America,Data Sync,Maple LLC,Direct,218,218.51,1905.41,45729.77,25608.67,20121.1,7316.76,2743.79,10060.55,10060.55,ORD-2021-000174
2021-09-05,SMB,Latin America,Analytics Suite,Sakura Ltd,In-Store,423,124.14,4200.9,48310.32,26087.57,22222.75,5314.14,2898.62,8212.76,14009.99,ORD-2021-000175
2021-09-11,Enterprise,APAC,Analytics Suite,Andes Group,Partner,414,479.1,13884.32,184463.08,97765.43,86697.65,14757.05,3689.26,18446.31,68251.34,ORD-2021-000176
2021-09-04,SMB,Latin America,Data Sync,Zenith Co,In-Store,170,113.73,580.02,18754.08,10689.83,8064.25,3000.65,937.7,3938.35,4125.9,ORD-2021-000177
2021-09-14,Enterprise,Europe,Forecast Pro,Acme Corp,Direct,446,472.03,12631.52,197893.86,120715.25,77178.61,17810.45,11873.63,29684.08,47494.53,ORD-2021-000178
2021-09-05,Mid-Market,APAC,Analytics Suite,Acme Corp,Partner,218,277.62,1210.42,59310.74,29655.37,29655.37,4744.86,1186.21,5931.07,23724.3,ORD-2021-000179
2021-09-20,SMB,North America,Forecast Pro,Orion Inc,In-Store,319,120.37,383.98,38014.05,24328.99,13685.06,6082.25,1900.7,7982.95,5702.11,ORD-2021-000180
2021-10-16,Enterprise,APAC,Starter Plan,Orion Inc,Direct,352,417.87,19121.73,127968.51,78060.79,49907.72,19195.28,7678.11,26873.39,23034.33,ORD-2021-000181
2021-10-14,SMB,North America,Forecast Pro,Helios AG,In-Store,209,121.9,1528.63,23948.47,15327.02,8621.45,2394.85,718.45,3113.3,5508.15,ORD-2021-000182
2021-10-21,Mid-Market,North America,Analytics Suite,Atlas BV,Direct,221,187.47,3314.47,38116.4,19820.53,18295.87,3811.64,1905.82,5717.46,12578.41,ORD-2021-000183
2021-10-25,SMB,Latin America,Starter Plan,Nova Retail,Partner,99,98.49,780.04,8970.47,5382.28,3588.19,717.64,179.41,897.05,2691.14,ORD-2021-000184
2021-10-17,Enterprise,Europe,Forecast Pro,Beta GmbH,Online,157,297.85,4676.25,42086.2,26514.31,15571.89,6733.79,1262.59,7996.38,7575.51,ORD-2021-000185
2021-10-18,Enterprise,North America,Starter Plan,Andes Group,Partner,339,300.16,7122.8,94631.44,58671.49,35959.95,15141.03,5677.89,20818.92,15141.03,ORD-2021-000186
2021-10-20,Enterprise,Europe,Starter Plan,Maple LLC,Partner,518,372.87,7725.87,185420.79,113106.68,72314.11,16687.87,9271.04,25958.91,46355.2,ORD-2021-000187
2021-10-02,Enterprise,APAC,Analytics Suite,Nova Retail,Partner,48,436.11,1465.33,19467.95,10318.01,9149.94,1752.12,584.04,2336.16,6813.78,ORD-2021-000188
2021-10-07,SMB,Middle East,Integration Pack,Orion Inc,Direct,463,116.29,4307.38,49534.89,31702.33,17832.56,5448.84,1981.4,7430.24,10402.32,ORD-2021-000189
2021-10-13,SMB,Middle East,Data Sync,Andes Group,Online,423,118.19,4999.44,44994.93,25647.11,19347.82,4049.54,2699.7,6749.24,12598.58,ORD-2021-000190
2021-10-02,Enterprise,APAC,Integration Pack,Zenith Co,Online,377,361.67,19088.94,117260.65,70356.39,46904.26,14071.28,2345.21,16416.49,30487.77,ORD-2021-000191
2021-10-02,SMB,Europe,Integration Pack,Sakura Ltd,In-Store,542,159.96,1733.97,84964.35,54377.18,30587.17,9346.08,3398.57,12744.65,17842.52,ORD-2021-000192
2021-10-05,Mid-Market,Europe,Data Sync,Helios AG,Online,263,181.18,3812.03,43838.31,26302.99,17535.32,3507.06,2630.3,6137.36,11397.96,ORD-2021-000193
2021-10-27,SMB,Europe,Data Sync,Acme Corp,Online,139,104.53,1017.08,13512.59,8107.55,5405.04,1081.01,945.88,2026.89,3378.15,ORD-2021-000194
2021-10-08,Mid-Market,Middle East,Integration Pack,Nova Retail,Online,545,185.84,2025.66,99257.14,61539.43,37717.71,15881.14,5955.43,21836.57,15881.14,ORD-2021-000195
2021-10-11,SMB,Europe,Forecast Pro,Sakura Ltd,Partner,103,155.44,640.41,15369.91,9683.04,5686.87,1998.09,461.1,2459.19,3227.68,ORD-2021-000196
2021-10-20,Mid-Market,North America,Integration Pack,Beta GmbH,Partner,183,289.81,3182.11,49853.12,30908.93,18944.19,7976.5,1994.12,9970.62,8973.57,ORD-2021-000197
2021-10-18,Mid-Market,APAC,Analytics Suite,Andes Group,Partner,311,236.24,1469.41,72001.23,38880.66,33120.57,11520.2,3600.06,15120.26,18000.31,ORD-2021-000198
2021-10-17,SMB,Latin America,Integration Pack,Maple LLC,Direct,70,136.32,667.97,8874.43,5590.89,3283.54,976.19,266.23,1242.42,2041.12,ORD-2021-000199
2021-10-11,Enterprise,Europe,Forecast Pro,Beta GmbH,Online,488,510.94,19947.1,229391.62,137634.97,91756.65,32114.83,11469.58,43584.41,48172.24,ORD-2021-000200
2021-11-17,Mid-Market,APAC,Integration Pack,Helios AG,In-Store,405,201.88,4088.07,77673.33,48157.46,29515.87,8544.07,4660.4,13204.47,16311.4,ORD-2021-000201
2021-11-17,SMB,APAC,Integration Pack,Maple LLC,Online,91,106.71,485.53,9225.08,5811.8,3413.28,1107.01,276.75,1383.76,2029.52,ORD-2021-000202
2021-11-08,SMB,Latin America,Starter Plan,Maple LLC,Partner,111,158.83,1410.41,16219.72,9894.03,6325.69,2108.56,324.39,2432.95,3892.74,ORD-2021-000203
2021-11-27,SMB,Middle East,Starter Plan,Orion Inc,In-Store,230,143.05,2303.11,30598.39,19276.99,11321.4,4283.77,917.95,5201.72,6119.68,ORD-2021-000204
2021-11-10,SMB,North America,Integration Pack,Zenith Co,In-Store,176,152.06,802.88,25959.68,16614.2,9345.48,2595.97,1297.98,3893.95,5451.53,ORD-2021-000205
2021-11-01,Mid-Market,Middle East,Forecast Pro,Andes Group,Direct,405,202.11,6548.36,75306.19,45936.78,29369.41,9789.8,4518.37,14308.17,15061.24,ORD-2021-000206
2021-11-01,Enterprise,North America,Starter Plan,Helios AG,Partner,174,370.73,7740.84,56766.18,35762.69,21003.49,9082.59,2270.65,11353.24,9650.25,ORD-2021-000207
2021-11-12,Mid-Market,APAC,Starter Plan,Acme Corp,Online,390,181.29,7777.34,62925.76,40272.49,22653.27,8180.35,2517.03,10697.38,11955.89,ORD-2021-000208
2021-11-07,Mid-Market,Latin America,Integration Pack,Andes Group,Direct,100,243.93,1707.51,22685.49,14518.71,8166.78,2268.55,1134.27,3402.82,4763.96,ORD-2021-000209
2021-11-23,SMB,Latin America,Analytics Suite,Orion Inc,Partner,145,141.95,823.31,19759.44,10472.5,9286.94,1975.94,1383.16,3359.1,5927.84,ORD-2021-000210
2021-11-09,SMB,Latin America,Data Sync,Acme Corp,Direct,529,157.04,830.74,82243.42,47701.18,34542.24,10691.64,1644.87,12336.51,22205.73,ORD-2021-000211
2021-11-22,SMB,APAC,Integration Pack,Orion Inc,In-Store,575,138.63,797.12,78915.13,48927.38,29987.75,12626.42,3945.76,16572.18,13415.57,ORD-2021-000212
2021-11-11,SMB,APAC,Starter Plan,Maple LLC,In-Store,324,115.33,1121.01,36245.91,22834.92,13410.99,2899.67,1449.84,4349.51,9061.48,ORD-2021-000213
2021-11-04,Enterprise,Latin America,Forecast Pro,Helios AG,Direct,237,384.37,7287.66,83808.03,52799.06,31008.97,6704.64,4190.4,10895.04,20113.93,ORD-2021-000214
2021-11-12,SMB,Europe,Analytics Suite,Beta GmbH,Direct,65,104.03,405.72,6356.23,3305.24,3050.99,508.5,254.25,762.75,2288.24,ORD-2021-000215
2021-11-02,Enterprise,APAC,Integration Pack,Sakura Ltd,Partner,426,321.12,16415.65,120381.47,75840.33,44541.14,12038.15,8426.7,20464.85,24076.29,ORD-2021-000216
2021-11-11,Enterprise,Middle East,Forecast Pro,Maple LLC,Partner,229,413.34,5679.29,88975.57,55164.85,33810.72,8007.8,6228.29,14236.09,19574.63,ORD-2021-000217
2021-11-04,Enterprise,Europe,Forecast Pro,Beta GmbH,Direct,251,395.51,8934.57,90338.44,55106.45,35231.99,13550.77,2710.15,16260.92,18971.07,ORD-2021-000218
2021-11-27,Enterprise,Europe,Integration Pack,Andes Group,Online,264,505.58,4004.19,129468.93,78976.05,50492.88,15536.27,6473.45,22009.72,28483.16,ORD-2021-000219
2021-11-21,SMB,Middle East,Analytics Suite,Atlas BV,Direct,287,96.42,1660.35,26012.19,13006.1,13006.09,3641.71,1040.49,4682.2,8323.89,ORD-2021-000220
2021-12-23,Enterprise,North America,Analytics Suite,Maple LLC,In-Store,332,391.03,15578.64,114243.32,60548.96,53694.36,9139.47,6854.6,15994.07,37700.29,ORD-2021-000221
2021-12-04,Enterprise,Europe,Integration Pack,Acme Corp,Direct,77,345.44,3457.85,23141.03,13884.62,9256.41,2545.51,925.64,3471.15,5785.26,ORD-2021-000222
2021-12-04,Enterprise,Europe,Forecast Pro,Helios AG,In-Store,341,335.13,9142.35,105136.98,65184.93,39952.05,16821.92,3154.11,19976.03,19976.02,ORD-2021-000223
2021-12-22,Mid-Market,APAC,Integration Pack,Sakura Ltd,Direct,315,181.77,2290.3,54967.25,35179.04,19788.21,8794.76,2198.69,10993.45,8794.76,ORD-2021-000224
2021-12-13,Enterprise,Latin America,Analytics Suite,Andes Group,Direct,337,506.85,13664.68,157143.77,83286.2,73857.57,14142.94,3142.88,17285.82,56571.75,ORD-2021-000225
2021-12-26,SMB,Latin America,Integration Pack,Beta GmbH,In-Store,182,94.08,856.13,16266.43,9759.86,6506.57,2277.3,813.32,3090.62,3415.95,ORD-2021-000226
2021-12-14,Enterprise,Europe,Starter Plan,Andes Group,Online,539,450.76,24295.96,218663.68,139944.76,78718.92,19679.73,13119.82,32799.55,45919.37,ORD-2021-000227
2021-12-19,Enterprise,Middle East,Starter Plan,Orion Inc,Partner,279,380.37,9551.09,96572.14,59874.73,36697.41,14485.82,2897.16,17382.98,19314.43,ORD-2021-000228
2021-12-06,Mid-Market,Europe,Analytics Suite,Helios AG,In-Store,431,251.37,2166.81,106173.66,57333.78,48839.88,12740.84,2123.47,14864.31,33975.57,ORD-2021-000229
2021-12-17,Mid-Market,Europe,Starter Plan,Sakura Ltd,Direct,307,198.45,3046.21,57877.94,35884.32,21993.62,4630.24,1157.56,5787.8,16205.82,ORD-2021-000230
2021-12-13,SMB,Middle East,Data Sync,Maple LLC,Online,155,130.72,1013.08,19248.52,11549.11,7699.41,2117.34,1154.91,3272.25,4427.16,ORD-2021-000231
2021-12-23,SMB,North America,Analytics Suite,Maple LLC,Direct,294,131.31,1930.26,36674.88,19070.94,17603.94,4767.73,1100.25,5867.98,11735.96,ORD-2021-000232
2021-12-16,Enterprise,Middle East,Analytics Suite,Beta GmbH,Online,260,353.69,9195.94,82763.46,43037,39726.46,8276.35,4965.81,13242.16,26484.3,ORD-2021-000233
2021-12-17,Enterprise,Europe,Analytics Suite,Acme Corp,In-Store,125,419.96,3674.65,48820.35,24898.38,23921.97,3905.63,2929.22,6834.85,17087.12,ORD-2021-000234
2021-12-18,Enterprise,Latin America,Starter Plan,Atlas BV,In-Store,540,292.2,11045.16,146742.84,93915.42,52827.42,23478.85,7337.14,30815.99,22011.43,ORD-2021-000235
2021-12-03,Enterprise,North America,Forecast Pro,Nova Retail,Direct,301,272.84,10676.23,71448.61,43583.65,27864.96,10717.29,1428.97,12146.26,15718.7,ORD-2021-000236
2021-12-11,Mid-Market,North America,Starter Plan,Atlas BV,In-Store,131,250.77,1314.03,31536.84,19237.47,12299.37,3469.05,630.74,4099.79,8199.58,ORD-2021-000237
2021-12-18,Enterprise,APAC,Integration Pack,Nova Retail,Partner,571,326.78,18659.14,167932.24,102438.67,65493.57,26869.16,8396.61,35265.77,30227.8,ORD-2021-000238
2021-12-16,Mid-Market,Middle East,Data Sync,Zenith Co,Partner,418,250.48,3141.02,101559.62,56873.39,44686.23,13202.75,6093.58,19296.33,25389.9,ORD-2021-000239
2021-12-04,SMB,Europe,Data Sync,Maple LLC,In-Store,463,153.82,3560.93,67657.73,37888.33,29769.4,5412.62,4736.04,10148.66,19620.74,ORD-2021-000240
2022-01-02,Enterprise,Latin America,Data Sync,Andes Group,In-Store,536,425.82,27388.74,200850.78,120510.47,80340.31,28119.11,12051.05,40170.16,40170.15,ORD-2022-000241
2022-01-06,SMB,Middle East,Forecast Pro,Andes Group,Direct,269,159.99,430.37,42606.94,26842.37,15764.57,5964.97,852.14,6817.11,8947.46,ORD-2022-000242
2022-01-28,SMB,North America,Data Sync,Sakura Ltd,Online,322,129.08,3325.1,38238.66,22943.2,15295.46,3823.87,764.77,4588.64,10706.82,ORD-2022-000243
2022-01-27,Enterprise,Middle East,Starter Plan,Atlas BV,In-Store,415,341.51,14172.67,127553.98,76532.39,51021.59,20408.64,7653.24,28061.88,22959.71,ORD-2022-000244
2022-01-15,Enterprise,Latin America,Integration Pack,Zenith Co,In-Store,68,426.94,2612.87,26419.05,15851.43,10567.62,2906.1,1320.95,4227.05,6340.57,ORD-2022-000245
2022-01-24,Enterprise,Europe,Analytics Suite,Zenith Co,Partner,131,491.96,9022.55,55424.21,28266.35,27157.86,6650.91,2216.97,8867.88,18289.98,ORD-2022-000246
2022-01-20,Enterprise,Europe,Data Sync,Zenith Co,Partner,504,379.68,19135.87,172222.85,98167.02,74055.83,15500.06,3444.46,18944.52,55111.31,ORD-2022-000247
2022-01-13,SMB,North America,Forecast Pro,Acme Corp,Partner,588,111.3,1963.33,63481.07,39993.07,23488,6348.11,3808.86,10156.97,13331.03,ORD-2022-000248
2022-01-04,Enterprise,Middle East,Integration Pack,Atlas BV,In-Store,333,512.88,10247.34,160541.7,96325.02,64216.68,25686.67,4816.25,30502.92,33713.76,ORD-2022-000249
2022-01-20,SMB,Europe,Data Sync,Andes Group,Partner,515,156.66,7261.19,73418.71,41114.48,32304.23,8810.25,2202.56,11012.81,21291.42,ORD-2022-000250
2022-01-10,SMB,Europe,Integration Pack,Orion Inc,In-Store,430,126.05,2168.06,52033.44,32781.07,19252.37,7284.68,3642.34,10927.02,8325.35,ORD-2022-000251
2022-01-05,SMB,APAC,Data Sync,Atlas BV,Online,547,94.51,516.97,51180,29172.6,22007.4,6141.6,3070.8,9212.4,12795,ORD-2022-000252
2022-01-14,Enterprise,Middle East,Forecast Pro,Maple LLC,Direct,451,447.69,22209.9,179698.29,111412.94,68285.35,23360.78,3593.97,26954.75,41330.6,ORD-2022-000253
2022-01-06,Mid-Market,Latin America,Forecast Pro,Atlas BV,Partner,532,176.47,1877.64,92004.4,57962.77,34041.63,8280.4,3680.18,11960.58,22081.05,ORD-2022-000254
2022-01-09,SMB,APAC,Starter Plan,Nova Retail,Partner,427,103.99,4440.37,39963.36,25176.92,14786.44,4795.6,2397.8,7193.4,7593.04,ORD-2022-000255
2022-01-07,SMB,Europe,Data Sync,Maple LLC,Partner,365,99.17,1809.85,34387.2,19256.83,15130.37,5501.95,2063.23,7565.18,7565.19,ORD-2022-000256
2022-01-13,Mid-Market,APAC,Starter Plan,Zenith Co,Online,194,283.57,550.13,54462.45,33222.09,21240.36,6535.49,3267.75,9803.24,11437.12,ORD-2022-000257
2022-01-08,Enterprise,Middle East,Data Sync,Zenith Co,Direct,527,427.92,20296.25,205217.59,121078.38,84139.21,20521.76,4104.35,24626.11,59513.1,ORD-2022-000258
2022-01-04,Enterprise,Latin America,Forecast Pro,Acme Corp,In-Store,553,519.53,28730.01,258570.08,157727.75,100842.33,41371.21,18099.91,59471.12,41371.21,ORD-2022-000259
2022-01-11,SMB,APAC,Analytics Suite,Zenith Co,Partner,299,123.36,737.69,36146.95,19519.35,16627.6,4337.63,1084.41,5422.04,11205.56,ORD-2022-000260
2022-02-13,SMB,Europe,Forecast Pro,Zenith Co,In-Store,161,100.51,485.46,15696.65,9574.96,6121.69,1883.6,470.9,2354.5,3767.19,ORD-2022-000261
2022-02-04,SMB,APAC,Starter Plan,Atlas BV,In-Store,414,103.48,2998.85,39841.87,23905.12,15936.75,6374.7,1195.26,7569.96,8366.79,ORD-2022-000262
2022-02-20,Mid-Market,APAC,Data Sync,Orion Inc,Partner,542,220.74,9571.29,110069.79,62739.78,47330.01,14309.07,4402.79,18711.86,28618.15,ORD-2022-000263
2022-02-16,Enterprise,Latin America,Data Sync,Andes Group,Partner,496,400.42,21846.92,176761.4,102521.61,74239.79,19443.75,3535.23,22978.98,51260.81,ORD-2022-000264
2022-02-01,Mid-Market,APAC,Integration Pack,Nova Retail,Online,562,278.12,7815.17,148488.27,90577.84,57910.43,17818.59,8909.3,26727.89,31182.54,ORD-2022-000265
2022-02-23,SMB,APAC,Starter Plan,Nova Retail,In-Store,484,100.14,4362.1,44105.66,26463.4,17642.26,6615.85,2646.34,9262.19,8380.07,ORD-2022-000266
2022-02-12,Mid-Market,North America,Integration Pack,Sakura Ltd,Direct,296,219.54,4548.87,60434.97,37469.68,22965.29,6647.85,3626.1,10273.95,12691.34,ORD-2022-000267
2022-02-08,SMB,APAC,Starter Plan,Nova Retail,Direct,310,114.08,3890.13,31474.67,20143.79,11330.88,2517.97,1573.73,4091.7,7239.18,ORD-2022-000268
2022-02-04,SMB,Latin America,Starter Plan,Andes Group,Online,249,128.55,1920.54,30088.41,18955.7,11132.71,4814.15,1203.54,6017.69,5115.02,ORD-2022-000269
2022-02-21,Mid-Market,Latin America,Data Sync,Nova Retail,In-Store,116,276.52,3528.4,28547.92,16843.27,11704.65,4282.19,1998.35,6280.54,5424.11,ORD-2022-000270
2022-02-24,SMB,North America,Integration Pack,Andes Group,In-Store,164,123.87,812.59,19502.09,12481.34,7020.75,2145.23,1365.15,3510.38,3510.37,ORD-2022-000271
2022-02-02,SMB,Latin America,Integration Pack,Beta GmbH,Partner,286,101.78,1455.45,27653.63,16868.71,10784.92,2212.29,553.07,2765.36,8019.56,ORD-2022-000272
2022-02-26,Mid-Market,Middle East,Forecast Pro,Sakura Ltd,Direct,223,256.3,2286.2,54868.7,34567.28,20301.42,8778.99,3840.81,12619.8,7681.62,ORD-2022-000273
2022-02-08,SMB,North America,Analytics Suite,Sakura Ltd,Direct,581,119.02,6915.06,62235.56,31117.78,31117.78,4978.84,4356.49,9335.33,21782.45,ORD-2022-000274
2022-02-11,Mid-Market,Latin America,Integration Pack,Orion Inc,Direct,173,290.1,4014.98,46172.32,27703.39,18468.93,3693.79,1846.89,5540.68,12928.25,ORD-2022-000275
2022-02-22,Mid-Market,APAC,Forecast Pro,Orion Inc,Partner,166,176.3,2633.92,26631.88,17044.4,9587.48,3462.14,1331.59,4793.73,4793.75,ORD-2022-000276
2022-02-15,Mid-Market,Latin America,Starter Plan,Zenith Co,In-Store,598,210.76,1260.34,124774.14,79855.45,44918.69,17468.38,3743.22,21211.6,23707.09,ORD-2022-000277
2022-02-11,Mid-Market,Latin America,Data Sync,Nova Retail,Partner,149,184.61,1925.48,25581.41,15348.85,10232.56,4093.03,1790.7,5883.73,4348.83,ORD-2022-000278
2022-02-19,SMB,APAC,Forecast Pro,Atlas BV,Partner,114,91.78,209.26,10253.66,6152.2,4101.46,1435.51,410.15,1845.66,2255.8,ORD-2022-000279
2022-02-01,Mid-Market,Middle East,Forecast Pro,Nova Retail,Direct,273,231.82,2531.47,60755.39,37060.79,23694.6,6075.54,1215.11,7290.65,16403.95,ORD-2022-000280
2022-03-21,Mid-Market,APAC,Integration Pack,Zenith Co,Partner,472,296.48,6996.93,132941.63,82423.81,50517.82,10635.33,3988.25,14623.58,35894.24,ORD-2022-000281
2022-03-22,Enterprise,Middle East,Analytics Suite,Sakura Ltd,Online,391,489.1,11474.29,179763.81,97072.46,82691.35,17976.38,10785.83,28762.21,53929.14,ORD-2022-000282
2022-03-22,SMB,Europe,Analytics Suite,Orion Inc,Online,490,94.92,2325.54,44185.26,23860.04,20325.22,3976.67,2209.26,6185.93,14139.29,ORD-2022-000283
2022-03-20,SMB,APAC,Integration Pack,Andes Group,Direct,534,98.68,3688.66,49006.46,30384.01,18622.45,5880.78,980.13,6860.91,11761.54,ORD-2022-000284
2022-03-03,SMB,Europe,Analytics Suite,Acme Corp,In-Store,250,123.97,2789.33,28203.17,14101.59,14101.58,4512.51,1974.22,6486.73,7614.85,ORD-2022-000285
2022-03-24,Mid-Market,Europe,Data Sync,Sakura Ltd,Partner,182,241.69,3079.13,40908.45,23726.9,17181.55,5727.18,818.17,6545.35,10636.2,ORD-2022-000286
2022-03-22,SMB,APAC,Forecast Pro,Andes Group,Direct,235,106.35,1249.61,23742.64,14957.86,8784.78,2611.69,1187.13,3798.82,4985.96,ORD-2022-000287
2022-03-02,Mid-Market,APAC,Integration Pack,Zenith Co,Direct,137,264.34,3259.31,32955.27,20432.27,12523,2965.97,988.66,3954.63,8568.37,ORD-2022-000288
